Date,Brent,USD_gold
2000-09-29,1.4314321738485503,0.09037990196078427
2000-10-02,1.5226581621300896,0.08757148692810479
2000-10-03,1.5960839575762074,0.08246527777777812
2000-10-04,1.5538084995920793,0.07863562091503296
2000-10-05,1.4885411258621972,0.07378472222222232
2000-10-06,1.5204331380256622,0.07174223856209161
2000-10-09,1.5478751019802717,0.07174223856209161
2000-10-10,1.619075873321961,0.07429534313725505
2000-10-11,1.641326114366239,0.08578431372549034
2000-10-12,1.8044945486909447,0.09216707516339873
2000-10-13,1.808202922198324,0.08833741830065378
2000-10-16,1.699176741081362,0.07991217320261468
2000-10-17,1.576800415337833,0.07301879084967333
2000-10-18,1.621300897426389,0.08195465686274517
2000-10-19,1.644292813172143,0.07327410130718981
2000-10-20,1.5604835719053627,0.07404003267973858
2000-10-23,1.621300897426389,0.07914624183006547
2000-10-24,1.6828598976488913,0.07276348039215685
2000-10-25,1.6353927167544318,0.055402369281045916
2000-10-26,1.6583846325001859,0.05335988562091498
2000-10-27,1.6457761625750948,0.04008374183006547
2000-10-30,1.629459319142624,0.04493464052287588
2000-10-31,1.5597418972038866,0.04365808823529416
2000-11-01,1.668768078320849,0.04876429738562105
2000-11-02,1.608692427501298,0.045445261437908835
2000-11-03,1.608692427501298,0.044424019607843146
2000-11-06,1.6227842468293407,0.04978553921568629
2000-11-07,1.666543054216421,0.04876429738562105
2000-11-08,1.6450344878736187,0.04161560457516367
2000-11-09,1.6813765482459395,0.044424019607843146
2000-11-10,1.716235259215308,0.045445261437908835
2000-11-13,1.7340354520507306,0.045445261437908835
2000-11-14,1.7748275606319068,0.045955882352941346
2000-11-15,1.8319365126455538,0.04416870915032711
2000-11-16,1.8571534524957354,0.05489174836601318
2000-11-17,1.7777942594378109,0.047487745098039325
2000-11-20,1.862345175406067,0.05208333333333326
2000-11-21,1.795594452273233,0.05208333333333326
2000-11-22,1.7792776088407627,0.05208333333333326
2000-11-23,1.7926277534673294,0.04978553921568629
2000-11-24,1.7970778016761852,0.049019607843137525
2000-11-27,1.805977898093896,0.06229575163398704
2000-11-28,1.7407105243640144,0.07148692810457535
2000-11-29,1.7303270785433513,0.06714665032679767
2000-11-30,1.7362604761551585,0.06714665032679767
2000-12-01,1.666543054216421,0.06765727124183019
2000-12-04,1.5760587406363573,0.0753165849673203
2000-12-05,1.4655492101164431,0.07582720588235303
2000-12-06,1.3609730772083366,0.07991217320261468
2000-12-07,1.3891567158644222,0.09165645424836599
2000-12-08,1.3149892457168288,0.08680555555555558
2000-12-11,1.3468812578802938,0.0753165849673203
2000-12-12,1.3120225469109248,0.07557189542483678
2000-12-13,1.3142475710153527,0.06969975490196112
2000-12-14,1.1273455462434177,0.06816789215686292
2000-12-15,1.136245642661129,0.07352941176470607
2000-12-18,1.1859378476600164,0.07276348039215685
2000-12-19,1.1303122450493213,0.06944444444444464
2000-12-20,1.0509530519913968,0.08425245098039214
2000-12-21,0.9849440035600386,0.08757148692810479
2000-12-22,0.9723355336349478,0.08757148692810479
2000-12-27,0.9982941481866053,0.0975285947712421
2000-12-28,0.9767855818438033,0.09446486928104592
2000-12-29,0.9982941481866053,0.09446486928104592
2001-01-02,1.0613364978120599,0.07735906862745123
2001-01-03,1.0620781725135355,0.05718954248366015
2001-01-04,1.1458874137803159,0.056934232026144116
2001-01-05,1.1607209078098348,0.05846609477124187
2001-01-08,1.159237558406883,0.06306168300653625
2001-01-09,1.1132537269153748,0.05642361111111116
2001-01-10,1.1762960765408295,0.05284926470588247
2001-01-11,1.2222799080323372,0.0418709150326797
2001-01-12,1.2245049321367647,0.03957312091503273
2001-01-15,1.2541719201958021,0.03855187908496749
2001-01-16,1.2163465104205295,0.0434027777777779
2001-01-17,1.123637172736038,0.03855187908496749
2001-01-18,1.158495883705407,0.04570057189542487
2001-01-19,1.2734554624341765,0.04570057189542487
2001-01-22,1.3772899206408074,0.05208333333333326
2001-01-23,1.3275977156419194,0.051828022875817226
2001-01-24,1.3290810650448717,0.042381535947712656
2001-01-25,1.3216643180301122,0.04570057189542487
2001-01-26,1.3290810650448717,0.038807189542483966
2001-01-29,1.3224059927315879,0.035232843137255054
2001-01-30,1.2756804865386044,0.045955882352941346
2001-01-31,1.2957057034784545,0.04365808823529416
2001-02-01,1.3387228361640586,0.059742647058823595
2001-02-02,1.467032559519395,0.05489174836601318
2001-02-05,1.4929911740710526,0.04850898692810457
2001-02-06,1.4818660535489139,0.034466911764706065
2001-02-07,1.5144997404138545,0.03676470588235303
2001-02-08,1.599050656382111,0.035743464052287566
2001-02-09,1.5137580657123788,0.02016952614379086
2001-02-12,1.4981828969813842,0.02629697712418322
2001-02-13,1.400281836386561,0.024509803921568762
2001-02-14,1.3921234146703259,0.021956699346405317
2001-02-15,1.2764221612400801,0.013276143790849959
2001-02-16,1.2971890528814063,0.007659313725490335
2001-02-19,1.3298227397463473,0.017871732026143894
2001-02-20,1.2853222576577914,0.0015318627450982003
2001-02-21,1.2593636431061337,0.007914624183006591
2001-02-22,1.233405028554476,0.014808006535947937
2001-02-23,1.2608469925090855,0.022977941176470562
2001-02-26,1.2400801008677593,0.03702001633986929
2001-02-27,1.1985463175851074,0.06306168300653625
2001-02-28,1.1896462211673962,0.05489174836601318
2001-03-01,1.1599792331083587,0.05310457516339895
2001-03-02,1.1985463175851074,0.03650939542483678
2001-03-05,1.2504635466884224,0.0334456699346406
2001-03-06,1.221538233330861,0.030126633986928386
2001-03-07,1.2452718237780909,0.02399918300653603
2001-03-08,1.2793888600459842,0.039317810457516256
2001-03-09,1.235630052658904,0.07072099673202636
2001-03-12,1.2029963657939629,0.08450776143790861
2001-03-13,1.1629459319142623,0.06816789215686292
2001-03-14,1.1266038715419415,0.040339052287581945
2001-03-15,1.056886449603204,0.03114787581699363
2001-03-16,1.091745160572573,0.024254493464052285
2001-03-19,1.0435363049766373,0.023488562091503518
2001-03-20,1.0761699918415784,0.028594771241830186
2001-03-21,1.045019654379589,0.030892565359477153
2001-03-22,1.0628198472150117,0.026552287581699474
2001-03-23,1.0991619075873325,0.035232843137255054
2001-03-26,1.104353630497664,0.03191380718954262
2001-03-27,1.134020618556701,0.030892565359477153
2001-03-28,1.1406956908699843,0.021446078431372584
2001-03-29,1.0865534376622414,0.021446078431372584
2001-03-30,1.0665282207223914,0.008935866013072058
2001-04-02,1.0524364013943486,0.0
2001-04-03,1.0643031966179635,0.0058721405228761014
2001-04-04,1.1295705703478456,0.017871732026143894
2001-04-05,1.1681376548245943,0.01097834967320277
2001-04-06,1.1050953051991397,0.01455269607843146
2001-04-09,1.1310539197507974,0.015573937908496926
2001-04-10,1.2252466068382408,0.00357434640522869
2001-04-11,1.2578802937031819,0.008935866013072058
2001-04-12,1.335014462656679,0.01685049019607865
2001-04-13,1.311280872209449,0.01685049019607865
2001-04-16,1.311280872209449,0.01685049019607865
2001-04-17,1.325372691537492,0.023488562091503518
2001-04-18,1.2601053178076098,0.014808006535947937
2001-04-19,1.2415634502707111,0.03650939542483678
2001-04-20,1.2200548839279093,0.040339052287581945
2001-04-23,1.2089297634057705,0.033956290849673554
2001-04-24,1.234146703255952,0.038041258169934755
2001-04-25,1.2141214863161016,0.03855187908496749
2001-04-26,1.3046057998961658,0.03855187908496749
2001-04-27,1.3149892457168288,0.04416870915032711
2001-04-30,1.3416895349699622,0.03676470588235303
2001-05-01,1.3491062819847217,0.041104983660130934
2001-05-02,1.312764221612401,0.040849673202614456
2001-05-03,1.360231402506861,0.05335988562091498
2001-05-04,1.3698731736260479,0.05438112745098067
2001-05-07,1.3787732700437592,0.05438112745098067
2001-05-08,1.3594897278053848,0.04723243464052285
2001-05-09,1.360231402506861,0.06076388888888906
2001-05-10,1.420307053326411,0.06382761437908502
2001-05-11,1.398056812282133,0.0668913398692812
2001-05-14,1.3832233182526146,0.0633169934640525
2001-05-15,1.3913817399688497,0.05438112745098067
2001-05-16,1.4143736557146038,0.07633782679738554
2001-05-17,1.4425572943706895,0.09216707516339873
2001-05-18,1.4966995475784324,0.08706086601307206
2001-05-21,1.5337832826522289,0.18024918300653603
2001-05-22,1.5278498850404212,0.14399509803921573
2001-05-23,1.512274716309427,0.13888888888888884
2001-05-24,1.4633241860120156,0.15369689542483678
2001-05-25,1.4514573907884003,0.10365604575163423
2001-05-29,1.4826077282503896,0.10110294117647078
2001-05-30,1.4685159089223472,0.0768484477124185
2001-05-31,1.4410739449677372,0.058976715686274606
2001-06-01,1.4640658607134913,0.048253676470588314
2001-06-04,1.4707409330267747,0.05387050653594794
2001-06-05,1.4929911740710526,0.04978553921568629
2001-06-06,1.4544240895943044,0.04876429738562105
2001-06-07,1.4410739449677372,0.051828022875817226
2001-06-08,1.4655492101164431,0.05642361111111116
2001-06-11,1.5167247645182824,0.0640829248366015
2001-06-12,1.4766743306385823,0.07123161764705888
2001-06-13,1.4840910776533414,0.08169934640522891
2001-06-14,1.4373655714603575,0.08399714052287588
2001-06-15,1.409923607505748,0.08297589869281063
2001-06-18,1.3713565230289997,0.08195465686274517
2001-06-19,1.3023807757917378,0.08910334967320255
2001-06-20,1.2697470889267968,0.07940155228758194
2001-06-21,1.3038641251946896,0.08042279411764719
2001-06-22,1.3157309204183045,0.08859272875817004
2001-06-25,1.3528146554921014,0.08655024509803932
2001-06-26,1.3750648965363794,0.09216707516339873
2001-06-27,1.270488763628273,0.09625204248366037
2001-06-28,1.2282133056441444,0.06918913398692816
2001-06-29,1.2675220648223688,0.07480596405228779
2001-07-02,1.2319216791515242,0.0633169934640525
2001-07-03,1.2193132092264332,0.0640829248366015
2001-07-04,1.2497218719869467,0.05948733660130734
2001-07-05,1.2289549803456206,0.05284926470588247
2001-07-06,1.2927390046725509,0.04672181372549056
2001-07-09,1.221538233330861,0.051828022875817226
2001-07-10,1.1547875101980272,0.05872140522875835
2001-07-11,1.136245642661129,0.05923202614379108
2001-07-12,1.0754283171401027,0.05284926470588247
2001-07-13,1.1050953051991397,0.05310457516339895
2001-07-16,1.0724616183341986,0.06280637254901977
2001-07-17,1.0961952087814284,0.05948733660130734
2001-07-18,1.036861232663354,0.06433823529411775
2001-07-19,1.0554031002002522,0.07327410130718981
2001-07-20,1.0613364978120599,0.07021037581699363
2001-07-23,1.136245642661129,0.06510416666666674
2001-07-24,1.1310539197507974,0.06535947712418322
2001-07-25,1.1703626789290218,0.06357230392156854
2001-07-26,1.1733293777349258,0.058976715686274606
2001-07-27,1.1644292813172146,0.05208333333333326
2001-07-30,1.1377289920640807,0.05284926470588247
2001-07-31,1.1295705703478456,0.05080678104575176
2001-08-01,1.1206704739301343,0.05821078431372584
2001-08-02,1.2141214863161016,0.05642361111111116
2001-08-03,1.2222799080323372,0.06076388888888906
2001-08-06,1.2067047393013426,0.05744485294117663
2001-08-07,1.2474968478825188,0.05361519607843146
2001-08-08,1.223021582733813,0.05335988562091498
2001-08-09,1.1985463175851074,0.07174223856209161
2001-08-10,1.235630052658904,0.10135825163398704
2001-08-13,1.243046799673663,0.1003370098039218
2001-08-14,1.2304383297485724,0.09472017973856217
2001-08-15,1.223021582733813,0.09906045751634007
2001-08-16,1.191129570570348,0.10186887254901955
2001-08-17,1.1540458354965515,0.10978349673202614
2001-08-20,1.1295705703478456,0.10569852941176472
2001-08-21,1.2044797151969147,0.10391135620915048
2001-08-22,1.2304383297485724,0.10161356209150352
2001-08-23,1.2267299562411926,0.09650735294117663
2001-08-24,1.2764221612400801,0.08603962418300681
2001-08-27,1.268263739523845,0.08603962418300681
2001-08-28,1.2860639323592675,0.07710375816993476
2001-08-29,1.3016391010902622,0.08629493464052307
2001-08-30,1.3038641251946896,0.08348651960784337
2001-08-31,1.311280872209449,0.08706086601307206
2001-09-03,1.290513980568123,0.08884803921568651
2001-09-04,1.2719721130312247,0.08348651960784337
2001-09-05,1.2719721130312247,0.07838031045751648
2001-09-06,1.2971890528814063,0.08220996732026165
2001-09-07,1.3661648001186681,0.09012459150326824
2001-09-10,1.3698731736260479,0.07940155228758194
2001-09-11,1.4833494029518657,0.1585477941176472
2001-09-12,1.4180820292219831,0.11769812091503273
2001-09-13,1.4151153304160795,0.12408088235294135
2001-09-14,1.4907661499666247,0.1521650326797388
2001-09-17,1.4240154268337908,0.1904616013071896
2001-09-18,1.3661648001186681,0.17080269607843146
2001-09-19,1.2104131128087223,0.1641646241830068
2001-09-20,1.2200548839279093,0.1662071078431373
2001-09-21,1.1903878958688723,0.18663194444444464
2001-09-24,0.8536675813987985,0.16467524509803932
2001-09-25,0.8165838463250018,0.16365400326797408
2001-09-26,0.8566342802047023,0.1812704248366015
2001-09-27,0.9159682563227768,0.1728451797385624
2001-09-28,0.9456352443818142,0.18969566993464082
2001-10-01,0.8974263887858785,0.17693014705882382
2001-10-02,0.9026181116962101,0.18229166666666674
2001-10-03,0.8536675813987985,0.17437704248366037
2001-10-04,0.8766594971445526,0.1756535947712421
2001-10-05,0.9152265816213011,0.17999387254901977
2001-10-08,0.8744344730401247,0.1833129084967322
2001-10-09,0.8551509308017503,0.17386642156862764
2001-10-10,0.8825928947563598,0.15931372549019618
2001-10-11,0.9092931840094934,0.13225081699346442
2001-10-12,0.8492175331899431,0.13199550653594794
2001-10-15,0.8336423644589482,0.13225081699346442
2001-10-16,0.8418007861751836,0.12842116013071925
2001-10-17,0.7676333160275902,0.1309742647058827
2001-10-18,0.7483497737892161,0.12791053921568651
2001-10-19,0.8002670028925315,0.11846405228758172
2001-10-22,0.8351257138619003,0.10186887254901955
2001-10-23,0.848475858488467,0.10263480392156876
2001-10-24,0.8343840391604244,0.09982638888888906
2001-10-25,0.8566342802047023,0.1059538398692812
2001-10-26,0.8299339909515685,0.1087622549019609
2001-10-29,0.8477341837869911,0.11565563725490224
2001-10-30,0.837350737966328,0.12484681372549011
2001-10-31,0.7795001112512051,0.11642156862745101
2001-11-01,0.761699918415783,0.1258680555555558
2001-11-02,0.7053326411036119,0.12229370915032689
2001-11-05,0.7164577616257511,0.11386846405228779
2001-11-06,0.7060743158050881,0.11744281045751648
2001-11-07,0.7223911592375584,0.12433619281045782
2001-11-08,0.7728250389379218,0.12254901960784315
2001-11-09,0.8603426537120819,0.10825163398692816
2001-11-12,0.7683749907290663,0.12280433006535962
2001-11-13,0.8418007861751836,0.10493259803921573
2001-11-14,0.7164577616257511,0.11386846405228779
2001-11-15,0.5480976043907143,0.09957107843137258
2001-11-16,0.5740562189423718,0.09472017973856217
2001-11-19,0.5510643031966181,0.09012459150326824
2001-11-20,0.7194244604316548,0.08680555555555558
2001-11-21,0.6912408217755693,0.08603962418300681
2001-11-22,0.7809834606541571,0.08578431372549034
2001-11-23,0.7624415931172587,0.08757148692810479
2001-11-26,0.7075576652080399,0.08501838235294135
2001-11-27,0.7394496773715048,0.08859272875817004
2001-11-28,0.7186827857301786,0.09420955882352944
2001-11-29,0.6986575687903286,0.09625204248366037
2001-11-30,0.7268412074464142,0.09982638888888906
2001-12-03,0.8069420752058148,0.10416666666666696
2001-12-04,0.7535414966995476,0.10544321895424869
2001-12-05,0.7527998219980717,0.09727328431372562
2001-12-06,0.7008825928947565,0.09497549019607865
2001-12-07,0.6445153155825855,0.09267769607843168
2001-12-10,0.6608321590150562,0.0852736928104576
2001-12-11,0.6296818215530667,0.08297589869281063
2001-12-12,0.6682489060298152,0.0896139705882355
2001-12-13,0.6437736408811096,0.0939542483660134
2001-12-14,0.6986575687903286,0.10774101307189565
2001-12-17,0.7016242675962322,0.11131535947712434
2001-12-18,0.6964325446859009,0.11693218954248397
2001-12-19,0.7349996291626494,0.11591094771241828
2001-12-20,0.7231328339390345,0.10289011437908524
2001-12-21,0.7127493881183714,0.11003880718954262
2001-12-24,0.7068159905065637,0.11003880718954262
2001-12-27,0.7231328339390345,0.11106004901960786
2001-12-28,0.7898835570718684,0.10493259803921573
2001-12-31,0.7587332196098792,0.10493259803921573
2002-01-02,0.8165838463250018,0.11437908496732052
2002-01-03,0.8418007861751836,0.11667687908496749
2002-01-04,0.8959430393829267,0.11131535947712434
2002-01-07,0.8870429429652155,0.11565563725490224
2002-01-08,0.883334569457836,0.11565563725490224
2002-01-09,0.8225172439368095,0.12842116013071925
2002-01-10,0.7854335088630128,0.1577818627450982
2002-01-11,0.8128754728176221,0.1521650326797388
2002-01-14,0.7246161833419863,0.15522875816993498
2002-01-15,0.7223911592375584,0.1442504084967322
2002-01-16,0.695690869984425,0.14629289215686292
2002-01-17,0.6734406289401468,0.14833537581699363
2002-01-18,0.6712156048357193,0.13914419934640532
2002-01-21,0.6823407253578581,0.13454861111111138
2002-01-22,0.7105243640139435,0.13327205882352966
2002-01-23,0.7246161833419863,0.1266339869281048
2002-01-24,0.7260995327449381,0.1187193627450982
2002-01-25,0.7357413038641253,0.11769812091503273
2002-01-28,0.7876585329674405,0.11820874183006569
2002-01-29,0.7520581472965958,0.11208129084967333
2002-01-30,0.7112660387154196,0.13046364379084974
2002-01-31,0.737966327968553,0.13454861111111138
2002-02-01,0.7846918341615366,0.142718545751634
2002-02-04,0.8262256174441892,0.1605902777777779
2002-02-05,0.7995253281910554,0.18382352941176472
2002-02-06,0.8047170511013869,0.2223754084967322
2002-02-07,0.7639249425202109,0.2223754084967322
2002-02-08,0.8076837499072907,0.24688521241830075
2002-02-11,0.8128754728176221,0.21343954248366037
2002-02-12,0.936735147964103,0.21931168300653603
2002-02-13,0.9115182081139214,0.2116523692810457
2002-02-14,0.8788845212489801,0.21982230392156876
2002-02-15,0.8633093525179857,0.22416258169934666
2002-02-18,0.8158421716235261,0.21139705882352966
2002-02-19,0.8202922198323815,0.20705678104575176
2002-02-20,0.7654082919231627,0.1805044934640525
2002-02-21,0.8225172439368095,0.18484477124183019
2002-02-22,0.8173255210264779,0.18790849673202636
2002-02-25,0.7906252317733443,0.18382352941176472
2002-02-26,0.8032337016984351,0.1953125
2002-02-27,0.861084328413558,0.2116523692810457
2002-02-28,0.861084328413558,0.20884395424836621
2002-03-01,0.9426685455759104,0.20143995098039214
2002-03-04,0.9248683527404881,0.2116523692810457
2002-03-05,0.9738188830378997,0.21369485294117663
2002-03-06,0.9634354372172366,0.1876531862745099
2002-03-07,1.036861232663354,0.1789726307189543
2002-03-08,0.9790106059482312,0.16952614379084974
2002-03-11,1.0398279314692576,0.17999387254901977
2002-03-12,1.0071942446043165,0.19224877450980427
2002-03-13,1.0739449677371509,0.18995098039215685
2002-03-14,1.0858117629607658,0.17999387254901977
2002-03-15,1.0961952087814284,0.17539828431372562
2002-03-18,1.0887784617666694,0.18433415032679767
